filename,complex_label,distance,Anger_prob,Happy_prob,Panic_prob,Sadness_prob
pure_face_01688.jpg,ø∞∑¡,0.1978,0.2457,0.2443,0.255,0.255
pure_face_01687.jpg,»Ô∫–,0.2642,0.1609,0.4673,0.189,0.1831
pure_face_01686.jpg,ø∞∑¡,0.1656,0.2373,0.227,0.2944,0.2407
pure_face_01685.jpg,ø∞∑¡,0.1957,0.2527,0.2319,0.2642,0.251
pure_face_01684.jpg,ø∞∑¡,0.0861,0.1759,0.1935,0.4229,0.2078
pure_face_01683.jpg,ø∞∑¡,0.1479,0.2128,0.2173,0.3303,0.2394
pure_face_01682.jpg,ø∞∑¡,0.0577,0.1646,0.1754,0.4717,0.1882
pure_face_01681.jpg,»Ô∫–,0.2379,0.1567,0.4758,0.186,0.1812
pure_face_01680.jpg,»Ô∫–,0.2091,0.154,0.4863,0.1807,0.179
pure_face_01679.jpg,ø∞∑¡,0.1256,0.2046,0.2069,0.3604,0.2284
pure_face_01678.jpg,∫“æ»,0.2386,0.228,0.2328,0.2559,0.283
pure_face_01677.jpg,ø∞∑¡,0.1951,0.2922,0.2272,0.2456,0.2349
pure_face_01676.jpg,∞Ê∏Í,0.2538,0.2074,0.2195,0.2418,0.331
pure_face_01675.jpg,»Ô∫–,0.1914,0.1525,0.4944,0.1786,0.1747
pure_face_01674.jpg,»Ô∫–,0.1882,0.1519,0.4954,0.178,0.1752
pure_face_01673.jpg,»Ô∫–,0.1841,0.1506,0.4963,0.1774,0.1758
pure_face_01672.jpg,»Ô∫–,0.1971,0.1534,0.4915,0.1786,0.1761
pure_face_01671.jpg,»Ô∫–,0.216,0.1553,0.4846,0.1821,0.178
pure_face_01670.jpg,»Ô∫–,0.2793,0.1625,0.4624,0.191,0.184
pure_face_01669.jpg,∫“æ»,0.2022,0.2668,0.2234,0.262,0.2479
pure_face_01668.jpg,ø∞∑¡,0.2173,0.2444,0.2319,0.2595,0.2642
pure_face_01667.jpg,»Ô∫–,0.2084,0.1543,0.4875,0.1812,0.177
pure_face_01666.jpg,ø∞∑¡,0.2082,0.2305,0.2405,0.2634,0.2659
pure_face_01665.jpg,∫“∏∏,0.2624,0.1913,0.2064,0.2262,0.376
pure_face_01664.jpg,∫“æ»,0.226,0.2485,0.2258,0.2522,0.2734
pure_face_01663.jpg,∞Ê∏Í,0.2538,0.2113,0.2141,0.2405,0.3345
pure_face_01662.jpg,∫“æ»,0.1601,0.3315,0.2017,0.2566,0.2102
pure_face_01661.jpg,∞Ê∏Í,0.2594,0.2113,0.2152,0.2368,0.337
pure_face_01660.jpg,∫“æ»,0.2265,0.2468,0.2295,0.2522,0.2715
pure_face_01659.jpg,ø∞∑¡,0.1812,0.2358,0.2386,0.2756,0.2499
pure_face_01658.jpg,ø∞∑¡,0.1832,0.2405,0.261,0.2556,0.2432
pure_face_01657.jpg,∫“æ»,0.1866,0.2766,0.2119,0.2705,0.2415
pure_face_01656.jpg,ø∞∑¡,0.2055,0.2615,0.2288,0.2578,0.252
pure_face_01655.jpg,¥Á»≤,0.3596,0.1763,0.3372,0.2069,0.2798
pure_face_01654.jpg,ø∞∑¡,0.2097,0.239,0.2319,0.2664,0.263
pure_face_01653.jpg,ø∞∑¡,0.0434,0.1515,0.1665,0.5103,0.1719
pure_face_01652.jpg,ø∞∑¡,0.1776,0.236,0.2445,0.2725,0.2468
pure_face_01651.jpg,ø∞∑¡,0.2613,0.1853,0.387,0.2156,0.212
pure_face_01650.jpg,ø∞∑¡,0.1886,0.2377,0.2646,0.2522,0.2457
pure_face_01649.jpg,∫“æ»,0.1775,0.298,0.2102,0.2634,0.2281
pure_face_01648.jpg,∫“æ»,0.1688,0.372,0.2,0.2181,0.2095
pure_face_01647.jpg,∞Ê∏Í,0.2214,0.2477,0.2145,0.2405,0.2976
pure_face_01646.jpg,»Ô∫–,0.184,0.1506,0.497,0.178,0.1743
pure_face_01645.jpg,∫“∏∏,0.2664,0.1871,0.2015,0.2212,0.39
pure_face_01644.jpg,∫“æ»,0.1848,0.313,0.2114,0.2429,0.2323
pure_face_01643.jpg,ø∞∑¡,0.1911,0.2423,0.246,0.259,0.2524
pure_face_01642.jpg,ø∞∑¡,0.2155,0.2362,0.2373,0.2595,0.2668
pure_face_01641.jpg,∞Ê∏Í,0.2495,0.2128,0.2269,0.2432,0.3171
pure_face_01640.jpg,ø∞∑¡,0.1364,0.226,0.2095,0.337,0.2273
pure_face_01639.jpg,ø∞∑¡,0.1867,0.2178,0.239,0.2842,0.2595
pure_face_01638.jpg,∞Ê∏Í,0.2439,0.2173,0.2181,0.2418,0.3225
pure_face_01637.jpg,∞Ê∏Í,0.2316,0.2345,0.2198,0.2429,0.3027
pure_face_01636.jpg,ø∞∑¡,0.1791,0.2651,0.2277,0.2695,0.2378
pure_face_01635.jpg,ø∞∑¡,0.1977,0.2373,0.2493,0.2559,0.2576
pure_face_01634.jpg,ø∞∑¡,0.2026,0.2593,0.2345,0.2542,0.252
pure_face_01633.jpg,∫“æ»,0.2312,0.2432,0.2327,0.2505,0.2737
pure_face_01632.jpg,ø∞∑¡,0.1519,0.2241,0.2281,0.3108,0.2372
pure_face_01631.jpg,ø∞∑¡,0.2053,0.255,0.236,0.2542,0.2551
pure_face_01630.jpg,ø∞∑¡,0.1917,0.2465,0.2465,0.2559,0.2515
pure_face_01629.jpg,ø∞∑¡,0.1906,0.261,0.2379,0.2554,0.2457
pure_face_01628.jpg,ø∞∑¡,0.2087,0.2554,0.229,0.2595,0.2556
pure_face_01627.jpg,ø∞∑¡,0.1436,0.2021,0.2134,0.3438,0.2407
pure_face_01626.jpg,ø∞∑¡,0.1341,0.2081,0.216,0.3438,0.2319
pure_face_01625.jpg,ø∞∑¡,0.1091,0.1786,0.1876,0.4072,0.2266
pure_face_01624.jpg,¥Á»≤,0.2098,0.2212,0.2808,0.252,0.246
pure_face_01623.jpg,∞Ê∏Í,0.2012,0.3032,0.21,0.2327,0.2542
pure_face_01622.jpg,ø∞∑¡,0.1,0.1887,0.2039,0.394,0.2131
pure_face_01621.jpg,ø∞∑¡,0.2061,0.2607,0.2323,0.2542,0.253
pure_face_01620.jpg,∫“∏∏,0.2639,0.1918,0.2047,0.2234,0.38
pure_face_01619.jpg,∫“∏∏,0.2613,0.2031,0.212,0.2329,0.3523
pure_face_01618.jpg,∫“æ»,0.1904,0.3127,0.221,0.2362,0.2299
pure_face_01617.jpg,ø∞∑¡,0.0397,0.1478,0.163,0.521,0.169
pure_face_01616.jpg,ø∞∑¡,0.1872,0.2866,0.241,0.2378,0.2345
pure_face_01615.jpg,∫“∏∏,0.3735,0.1692,0.1782,0.1989,0.4539
pure_face_01614.jpg,∫“∏∏,0.2639,0.1989,0.213,0.2345,0.3535
pure_face_01613.jpg,∫“æ»,0.2022,0.2864,0.2262,0.2455,0.2418
pure_face_01612.jpg,∞Ê∏Í,0.253,0.2145,0.2319,0.2455,0.3079
pure_face_01611.jpg,ø∞∑¡,0.2177,0.2482,0.2338,0.255,0.263
pure_face_01610.jpg,ø∞∑¡,0.3095,0.1809,0.417,0.2021,0.1998
pure_face_01609.jpg,ø∞∑¡,0.2031,0.2169,0.2722,0.2559,0.255
pure_face_01608.jpg,»Ô∫–,0.3261,0.1663,0.4468,0.1957,0.191
pure_face_01607.jpg,»Ô∫–,0.1884,0.1519,0.4954,0.1781,0.1753
pure_face_01606.jpg,ø∞∑¡,0.1857,0.2637,0.2405,0.2537,0.2423
pure_face_01605.jpg,»Ô∫–,0.1664,0.1488,0.5044,0.1743,0.1724
pure_face_01604.jpg,ø∞∑¡,0.1842,0.2377,0.2415,0.2705,0.251
pure_face_01603.jpg,∫“æ»,0.1868,0.2986,0.213,0.252,0.2365
pure_face_01602.jpg,ø∞∑¡,0.1905,0.2394,0.2427,0.2644,0.2534
pure_face_01601.jpg,»Ô∫–,0.2611,0.1609,0.468,0.1879,0.1832
pure_face_01600.jpg,ø∞∑¡,0.1965,0.2241,0.2698,0.2559,0.2505
pure_face_01599.jpg,∫“æ»,0.203,0.2822,0.226,0.2479,0.2437
pure_face_01598.jpg,∞Ê∏Í,0.2475,0.216,0.221,0.24,0.3232
pure_face_01597.jpg,ø∞∑¡,0.1763,0.2292,0.2542,0.2722,0.2445
pure_face_01596.jpg,ø∞∑¡,0.1171,0.1957,0.2104,0.3696,0.2244
pure_face_01595.jpg,»Ô∫–,0.1792,0.1499,0.4985,0.1768,0.1752
pure_face_01594.jpg,ø∞∑¡,0.1945,0.2512,0.2362,0.2612,0.2512
pure_face_01593.jpg,»Ô∫–,0.1838,0.1511,0.497,0.1774,0.1743
pure_face_01592.jpg,»Ô∫–,0.1891,0.1522,0.4954,0.1782,0.1743
pure_face_01591.jpg,∞Ê∏Í,0.2494,0.223,0.2308,0.2507,0.2957
pure_face_01590.jpg,ø∞∑¡,0.1958,0.2812,0.226,0.2534,0.2394
pure_face_01589.jpg,ø∞∑¡,0.1949,0.2705,0.2407,0.2444,0.2445
pure_face_01588.jpg,»Ô∫–,0.1979,0.152,0.491,0.18,0.1775
pure_face_01587.jpg,∞Ê∏Í,0.246,0.2134,0.2245,0.2455,0.3164
pure_face_01586.jpg,ø∞∑¡,0.1125,0.1986,0.2028,0.3772,0.2212
pure_face_01585.jpg,ø∞∑¡,0.1415,0.2876,0.1892,0.3213,0.2017
pure_face_01584.jpg,ø∞∑¡,0.137,0.2308,0.2087,0.3345,0.226
pure_face_01583.jpg,ø∞∑¡,0.1661,0.2158,0.237,0.2996,0.2477
pure_face_01582.jpg,ø∞∑¡,0.1933,0.2264,0.2524,0.2632,0.258
pure_face_01581.jpg,ø∞∑¡,0.1966,0.288,0.2301,0.2443,0.2377
pure_face_01580.jpg,ø∞∑¡,0.0461,0.1527,0.169,0.505,0.1736
pure_face_01579.jpg,ø∞∑¡,0.2259,0.2234,0.2378,0.2625,0.2764
pure_face_01578.jpg,∫“∏∏,0.2643,0.193,0.2131,0.2314,0.3623
pure_face_01577.jpg,ø∞∑¡,0.215,0.25,0.2319,0.257,0.261
pure_face_01576.jpg,ø∞∑¡,0.1826,0.2319,0.2345,0.2812,0.2522
pure_face_01575.jpg,ø∞∑¡,0.2014,0.279,0.2262,0.252,0.2429
pure_face_01574.jpg,ø∞∑¡,0.1484,0.2098,0.2191,0.3303,0.2407
pure_face_01573.jpg,ø∞∑¡,0.1884,0.244,0.2468,0.259,0.2505
pure_face_01572.jpg,∫“∏∏,0.2494,0.2242,0.2064,0.2258,0.3435
pure_face_01571.jpg,∞Ê∏Í,0.2238,0.2542,0.2192,0.239,0.2878
pure_face_01570.jpg,»Ô∫–,0.2271,0.1564,0.479,0.1825,0.1821
pure_face_01569.jpg,¥Á»≤,0.2586,0.2019,0.3171,0.2368,0.244
pure_face_01568.jpg,ø∞∑¡,0.2003,0.2527,0.2345,0.2593,0.2534
pure_face_01567.jpg,ø∞∑¡,0.2159,0.2124,0.2712,0.2477,0.2688
pure_face_01566.jpg,ø∞∑¡,0.2135,0.216,0.2605,0.2522,0.2712
pure_face_01565.jpg,»Ô∫–,0.2344,0.158,0.4775,0.1843,0.18
pure_face_01564.jpg,ø∞∑¡,0.1454,0.2086,0.2205,0.3318,0.239
pure_face_01563.jpg,ø∞∑¡,0.1916,0.2407,0.2568,0.2512,0.2512
pure_face_01562.jpg,ø∞∑¡,0.2717,0.1989,0.2607,0.236,0.304
pure_face_01561.jpg,ø∞∑¡,0.1648,0.2144,0.2494,0.2954,0.241
pure_face_01560.jpg,ø∞∑¡,0.304,0.1765,0.4148,0.2076,0.2013
pure_face_01559.jpg,ø∞∑¡,0.1929,0.2407,0.2393,0.2656,0.2544
pure_face_01558.jpg,ø∞∑¡,0.1384,0.2046,0.2208,0.339,0.2355
pure_face_01557.jpg,∫“æ»,0.1959,0.2896,0.2206,0.2493,0.2406
pure_face_01556.jpg,ø∞∑¡,0.2643,0.1907,0.3708,0.2223,0.2163
pure_face_01555.jpg,ø∞∑¡,0.2579,0.189,0.3835,0.2163,0.2109
pure_face_01554.jpg,ø∞∑¡,0.1813,0.231,0.2542,0.267,0.2482
pure_face_01553.jpg,ø∞∑¡,0.0452,0.1571,0.1665,0.497,0.179
pure_face_01552.jpg,ø∞∑¡,0.2273,0.2244,0.2366,0.2627,0.2766
pure_face_01551.jpg,ø∞∑¡,0.1878,0.2382,0.2365,0.2727,0.2527
pure_face_01550.jpg,∞Ê∏Í,0.215,0.1865,0.1991,0.3132,0.301
pure_face_01549.jpg,¥Á»≤,0.3307,0.1963,0.3394,0.2301,0.2344
pure_face_01548.jpg,ø∞∑¡,0.3248,0.1975,0.343,0.2345,0.2244
pure_face_01547.jpg,ø∞∑¡,0.1931,0.2477,0.2456,0.2551,0.252
pure_face_01546.jpg,∫“æ»,0.1775,0.34,0.2145,0.2286,0.2169
pure_face_01545.jpg,∫“∏∏,0.2641,0.2007,0.2136,0.2328,0.353
pure_face_01544.jpg,ø∞∑¡,0.2094,0.2625,0.2299,0.2542,0.2534
pure_face_01543.jpg,»Ô∫–,0.3273,0.1665,0.4463,0.1954,0.1918
pure_face_01542.jpg,ø∞∑¡,0.233,0.2234,0.2407,0.2563,0.2795
pure_face_01541.jpg,ø∞∑¡,0.1856,0.257,0.2351,0.2632,0.2445
pure_face_01540.jpg,ø∞∑¡,0.1949,0.2418,0.2429,0.2605,0.2551
pure_face_01539.jpg,ø∞∑¡,0.045,0.1537,0.1683,0.5063,0.1719
pure_face_01538.jpg,»Ô∫–,0.1929,0.152,0.4937,0.1793,0.175
pure_face_01537.jpg,¥Á»≤,0.224,0.2188,0.306,0.24,0.2355
pure_face_01536.jpg,ø∞∑¡,0.2752,0.1978,0.365,0.2195,0.2177
pure_face_01535.jpg,ø∞∑¡,0.1994,0.278,0.2295,0.2495,0.2427
pure_face_01534.jpg,ø∞∑¡,0.1978,0.2546,0.2418,0.252,0.252
pure_face_01533.jpg,ø∞∑¡,0.1716,0.26,0.2195,0.2854,0.235
pure_face_01532.jpg,∫“æ»,0.1882,0.295,0.2169,0.2537,0.2349
pure_face_01531.jpg,ø∞∑¡,0.1803,0.2595,0.2181,0.2827,0.2393
pure_face_01530.jpg,ø∞∑¡,0.1153,0.229,0.1981,0.3606,0.2122
pure_face_01529.jpg,∫“æ»,0.2283,0.2377,0.2284,0.258,0.276
pure_face_01528.jpg,∫“æ»,0.1866,0.3093,0.2128,0.2438,0.234
pure_face_01527.jpg,ø∞∑¡,0.1016,0.1976,0.196,0.392,0.2141
pure_face_01526.jpg,∫“∏∏,0.2506,0.1937,0.2007,0.2345,0.3708
pure_face_01525.jpg,ø∞∑¡,0.1738,0.2234,0.2534,0.279,0.2444
pure_face_01524.jpg,∫“∏∏,0.2607,0.197,0.1971,0.2163,0.3896
pure_face_01523.jpg,ø∞∑¡,0.2984,0.1737,0.4138,0.2124,0.2002
pure_face_01522.jpg,»Ô∫–,0.2388,0.1575,0.4753,0.1853,0.182
pure_face_01521.jpg,¥Á»≤,0.2226,0.2114,0.3027,0.2455,0.2405
pure_face_01520.jpg,»Ô∫–,0.1828,0.1509,0.497,0.1769,0.175
pure_face_01519.jpg,∞Ê∏Í,0.2689,0.2058,0.2405,0.2456,0.308
pure_face_01518.jpg,»Ô∫–,0.1802,0.1504,0.499,0.1775,0.1733
pure_face_01517.jpg,»Ô∫–,0.1883,0.152,0.4954,0.1779,0.1754
pure_face_01516.jpg,ø∞∑¡,0.3333,0.1733,0.4226,0.2015,0.2025
pure_face_01515.jpg,ø∞∑¡,0.0738,0.1761,0.1874,0.439,0.1971
pure_face_01514.jpg,»Ô∫–,0.184,0.1516,0.4976,0.1775,0.1735
pure_face_01513.jpg,ø∞∑¡,0.2098,0.267,0.2295,0.252,0.252
pure_face_01512.jpg,ø∞∑¡,0.1534,0.2292,0.226,0.308,0.2365
pure_face_01511.jpg,ø∞∑¡,0.2315,0.2104,0.2737,0.2373,0.2788
pure_face_01510.jpg,»Ô∫–,0.2509,0.1593,0.472,0.1875,0.1812
pure_face_01509.jpg,»Ô∫–,0.1895,0.152,0.4954,0.1787,0.1742
pure_face_01508.jpg,»Ô∫–,0.1989,0.153,0.491,0.1797,0.1769
pure_face_01507.jpg,ø∞∑¡,0.2725,0.1813,0.3975,0.2124,0.2086
pure_face_01506.jpg,ø∞∑¡,0.2748,0.185,0.4019,0.2091,0.2041
pure_face_01505.jpg,»Ô∫–,0.2603,0.1606,0.468,0.1876,0.184
pure_face_01504.jpg,∞Ê∏Í,0.2388,0.2329,0.2241,0.2368,0.306
pure_face_01503.jpg,¥Á»≤,0.3379,0.1938,0.3403,0.2277,0.2382
pure_face_01502.jpg,ø∞∑¡,0.2584,0.2052,0.4004,0.2009,0.1935
pure_face_01501.jpg,ø∞∑¡,0.2095,0.2343,0.2395,0.2612,0.265
pure_face_01500.jpg,»Ô∫–,0.1949,0.1526,0.4937,0.18,0.1741
pure_face_01499.jpg,»Ô∫–,0.236,0.158,0.4773,0.1852,0.1793
pure_face_01498.jpg,ø∞∑¡,0.2219,0.2494,0.2316,0.255,0.2642
pure_face_01497.jpg,ø∞∑¡,0.2164,0.2455,0.236,0.255,0.2637
pure_face_01496.jpg,ø∞∑¡,0.2075,0.2312,0.2482,0.2556,0.265
pure_face_01495.jpg,¥Á»≤,0.2538,0.2042,0.317,0.241,0.2382
pure_face_01494.jpg,ø∞∑¡,0.0464,0.1528,0.169,0.503,0.1752
pure_face_01493.jpg,ø∞∑¡,0.1923,0.2445,0.2394,0.2634,0.2527
pure_face_01492.jpg,¥Á»≤,0.1852,0.308,0.3022,0.1975,0.192
pure_face_01491.jpg,ø∞∑¡,0.1361,0.1993,0.2266,0.3408,0.2329
pure_face_01490.jpg,ø∞∑¡,0.2274,0.2269,0.2451,0.252,0.276
pure_face_01489.jpg,ø∞∑¡,0.1257,0.19,0.2128,0.3647,0.2323
pure_face_01488.jpg,ø∞∑¡,0.174,0.2191,0.2308,0.298,0.2524
pure_face_01487.jpg,∫“æ»,0.2112,0.2656,0.2264,0.2524,0.2556
pure_face_01486.jpg,ø∞∑¡,0.206,0.2198,0.2505,0.262,0.268
pure_face_01485.jpg,∫“æ»,0.194,0.3005,0.216,0.2428,0.241
pure_face_01484.jpg,∞Ê∏Í,0.2624,0.2155,0.2141,0.2327,0.3381
pure_face_01483.jpg,ø∞∑¡,0.1921,0.2515,0.2457,0.253,0.2499
pure_face_01482.jpg,∫“∏∏,0.2624,0.1997,0.2114,0.2377,0.3513
pure_face_01481.jpg,ø∞∑¡,0.1934,0.2379,0.239,0.2673,0.2556
pure_face_01480.jpg,ø∞∑¡,0.1886,0.241,0.2358,0.2712,0.2522
pure_face_01479.jpg,ø∞∑¡,0.1823,0.2568,0.2494,0.252,0.2422
pure_face_01478.jpg,ø∞∑¡,0.187,0.2299,0.2455,0.27,0.2544
pure_face_01477.jpg,¥Á»≤,0.2329,0.2372,0.316,0.2272,0.2195
pure_face_01476.jpg,ø∞∑¡,0.2659,0.1846,0.3972,0.2134,0.2048
pure_face_01475.jpg,ø∞∑¡,0.1666,0.241,0.2255,0.2935,0.2401
pure_face_01474.jpg,»Ô∫–,0.1845,0.1511,0.497,0.1779,0.1742
pure_face_01473.jpg,ø∞∑¡,0.1871,0.333,0.23,0.2216,0.2155
pure_face_01472.jpg,∫“æ»,0.1725,0.3586,0.2004,0.2245,0.216
pure_face_01471.jpg,ø∞∑¡,0.1266,0.2003,0.2074,0.3618,0.2305
pure_face_01470.jpg,∞Ê∏Í,0.1525,0.4087,0.1857,0.2056,0.2002
pure_face_01469.jpg,ø∞∑¡,0.1885,0.2206,0.2563,0.268,0.2551
pure_face_01468.jpg,ø∞∑¡,0.1332,0.2094,0.21,0.349,0.2314
pure_face_01467.jpg,ø∞∑¡,0.2221,0.2069,0.2788,0.2472,0.267
pure_face_01466.jpg,ø∞∑¡,0.1932,0.246,0.2373,0.2642,0.2527
pure_face_01465.jpg,¥Á»≤,0.3315,0.2013,0.3413,0.2319,0.2258
pure_face_01464.jpg,∫“æ»,0.2345,0.2368,0.2355,0.2524,0.2751
pure_face_01463.jpg,∫“æ»,0.1978,0.2915,0.2208,0.2455,0.2423
pure_face_01462.jpg,ø∞∑¡,0.0403,0.149,0.1635,0.521,0.1669
pure_face_01461.jpg,ø∞∑¡,0.1317,0.2178,0.216,0.339,0.227
pure_face_01460.jpg,ø∞∑¡,0.1224,0.2355,0.1982,0.3523,0.2144
pure_face_01459.jpg,¥Á»≤,0.3061,0.2013,0.334,0.2345,0.2305
pure_face_01458.jpg,ø∞∑¡,0.1983,0.2329,0.239,0.268,0.26
pure_face_01457.jpg,∫“æ»,0.2126,0.2727,0.2258,0.2451,0.2563
pure_face_01456.jpg,ø∞∑¡,0.1985,0.2219,0.237,0.2769,0.2642
pure_face_01455.jpg,ø∞∑¡,0.1961,0.2412,0.2407,0.2622,0.2559
pure_face_01454.jpg,∞Ê∏Í,0.2282,0.244,0.22,0.2401,0.296
pure_face_01453.jpg,∫“æ»,0.1941,0.2776,0.2184,0.2612,0.2423
pure_face_01452.jpg,∫“∏∏,0.251,0.212,0.2065,0.229,0.3525
pure_face_01451.jpg,∫“∏∏,0.3075,0.1779,0.1919,0.2087,0.4216
pure_face_01450.jpg,∫“∏∏,0.2643,0.1887,0.2014,0.2219,0.3882
pure_face_01449.jpg,∫“æ»,0.1794,0.3367,0.2058,0.2323,0.2255
pure_face_01448.jpg,∞Ê∏Í,0.2345,0.2292,0.2206,0.244,0.306
pure_face_01447.jpg,ø∞∑¡,0.1765,0.2805,0.2659,0.2292,0.2245
pure_face_01446.jpg,ø∞∑¡,0.0491,0.1561,0.1718,0.4954,0.1774
pure_face_01445.jpg,ø∞∑¡,0.191,0.2299,0.2468,0.2666,0.2566
pure_face_01444.jpg,¥Á»≤,0.1279,0.1733,0.2405,0.3772,0.2091
pure_face_01443.jpg,ø∞∑¡,0.1331,0.1978,0.2219,0.3472,0.2329
pure_face_01442.jpg,ø∞∑¡,0.1204,0.1981,0.2039,0.3708,0.2272
pure_face_01441.jpg,ø∞∑¡,0.1843,0.2432,0.2316,0.2764,0.249
pure_face_01440.jpg,»Ô∫–,0.1731,0.15,0.501,0.1747,0.1741
pure_face_01439.jpg,ø∞∑¡,0.2848,0.196,0.358,0.2284,0.218
pure_face_01438.jpg,ø∞∑¡,0.2212,0.2241,0.2429,0.2588,0.2742
pure_face_01437.jpg,ø∞∑¡,0.1874,0.2377,0.2429,0.267,0.2524
pure_face_01436.jpg,ø∞∑¡,0.1924,0.276,0.2343,0.249,0.2407
pure_face_01435.jpg,ø∞∑¡,0.1964,0.2308,0.2625,0.252,0.2554
pure_face_01434.jpg,ø∞∑¡,0.1975,0.2432,0.2405,0.2605,0.2559
pure_face_01433.jpg,ø∞∑¡,0.2024,0.227,0.2336,0.2754,0.2642
pure_face_01432.jpg,ø∞∑¡,0.2123,0.2338,0.2338,0.2659,0.2659
pure_face_01431.jpg,ø∞∑¡,0.2042,0.2351,0.2368,0.2659,0.262
pure_face_01430.jpg,∫“æ»,0.2255,0.2455,0.2264,0.255,0.2734
pure_face_01429.jpg,∫“æ»,0.1974,0.2993,0.2169,0.2405,0.2437
pure_face_01428.jpg,∫“æ»,0.2023,0.294,0.2166,0.2405,0.2493
pure_face_01427.jpg,∞Ê∏Í,0.2029,0.2837,0.2063,0.2278,0.2822
pure_face_01426.jpg,ø∞∑¡,0.2139,0.2512,0.2319,0.2568,0.26
pure_face_01425.jpg,¥Á»≤,0.25,0.2178,0.3186,0.2345,0.229
pure_face_01424.jpg,∫“∏∏,0.2577,0.1963,0.208,0.2292,0.3665
pure_face_01423.jpg,∞Ê∏Í,0.2445,0.1896,0.2042,0.2659,0.3403
pure_face_01422.jpg,ø∞∑¡,0.2381,0.2305,0.2377,0.2532,0.2788
pure_face_01421.jpg,ø∞∑¡,0.2054,0.2231,0.239,0.2708,0.267
pure_face_01420.jpg,¥Á»≤,0.2151,0.2194,0.2837,0.2477,0.2494
pure_face_01419.jpg,ø∞∑¡,0.2007,0.2292,0.2625,0.2499,0.2585
pure_face_01418.jpg,»Ô∫–,0.2228,0.1584,0.4832,0.1821,0.1761
pure_face_01417.jpg,»Ô∫–,0.2301,0.1575,0.479,0.1836,0.1793
pure_face_01416.jpg,∫“∏∏,0.2702,0.1931,0.2169,0.2238,0.3665
pure_face_01415.jpg,»Ô∫–,0.2686,0.1605,0.4646,0.1891,0.1853
pure_face_01414.jpg,ø∞∑¡,0.1947,0.2301,0.2366,0.2742,0.2593
pure_face_01413.jpg,∞Ê∏Í,0.1261,0.4656,0.172,0.1843,0.1781
pure_face_01412.jpg,∞Ê∏Í,0.245,0.2141,0.2256,0.2482,0.3123
pure_face_01411.jpg,ø∞∑¡,0.1916,0.2322,0.2515,0.261,0.2554
pure_face_01410.jpg,ø∞∑¡,0.2245,0.2329,0.2356,0.2595,0.272
pure_face_01409.jpg,»Ô∫–,0.2132,0.154,0.4856,0.1825,0.1779
pure_face_01408.jpg,¥Á»≤,0.2468,0.2345,0.321,0.2241,0.2205
pure_face_01407.jpg,ø∞∑¡,0.2875,0.1818,0.4062,0.2069,0.2052
pure_face_01406.jpg,∫“æ»,0.1512,0.3032,0.1938,0.2932,0.2095
pure_face_01405.jpg,ø∞∑¡,0.2749,0.1968,0.3635,0.2236,0.2163
pure_face_01404.jpg,ø∞∑¡,0.3221,0.207,0.346,0.2262,0.2208
pure_face_01403.jpg,ø∞∑¡,0.233,0.2251,0.2451,0.2507,0.279
pure_face_01402.jpg,∫“æ»,0.1796,0.3452,0.2046,0.2266,0.2238
pure_face_01401.jpg,ø∞∑¡,0.1917,0.2355,0.2527,0.2578,0.2542
pure_face_01400.jpg,ø∞∑¡,0.1957,0.2432,0.2399,0.262,0.255
pure_face_01399.jpg,ø∞∑¡,0.1938,0.2305,0.2466,0.265,0.258
pure_face_01398.jpg,∞Ê∏Í,0.2491,0.2212,0.215,0.2355,0.3284
pure_face_01397.jpg,ø∞∑¡,0.3505,0.1747,0.4316,0.198,0.1957
pure_face_01396.jpg,ø∞∑¡,0.1888,0.2532,0.2349,0.2644,0.2477
pure_face_01395.jpg,¥Á»≤,0.2958,0.2014,0.3313,0.241,0.226
pure_face_01394.jpg,ø∞∑¡,0.2013,0.258,0.2358,0.2542,0.252
pure_face_01393.jpg,∫“∏∏,0.2483,0.2136,0.2046,0.2234,0.3584
pure_face_01392.jpg,ø∞∑¡,0.2751,0.1921,0.363,0.226,0.2186
pure_face_01391.jpg,ø∞∑¡,0.2083,0.2351,0.2438,0.257,0.2642
pure_face_01390.jpg,ø∞∑¡,0.202,0.2177,0.2405,0.2744,0.2673
pure_face_01389.jpg,∫“∏∏,0.2604,0.2024,0.2115,0.232,0.354
pure_face_01388.jpg,∫“æ»,0.1999,0.2896,0.2258,0.2456,0.239
pure_face_01387.jpg,∫“∏∏,0.2989,0.1758,0.2191,0.2095,0.3955
pure_face_01386.jpg,∫“æ»,0.1822,0.3328,0.2069,0.2323,0.228
pure_face_01385.jpg,∫“∏∏,0.2606,0.1919,0.205,0.2269,0.3765
pure_face_01384.jpg,ø∞∑¡,0.1835,0.2457,0.2251,0.282,0.2472
pure_face_01383.jpg,»Ô∫–,0.2325,0.1578,0.479,0.1848,0.1782
pure_face_01382.jpg,ø∞∑¡,0.2801,0.1814,0.402,0.2095,0.207
pure_face_01381.jpg,»Ô∫–,0.2331,0.1578,0.478,0.1841,0.18
pure_face_01380.jpg,ø∞∑¡,0.1992,0.246,0.2377,0.2607,0.2556
pure_face_01379.jpg,¥Á»≤,0.2294,0.2241,0.3105,0.2349,0.2306
pure_face_01378.jpg,»Ô∫–,0.2137,0.155,0.4858,0.1821,0.177
pure_face_01377.jpg,∞Ê∏Í,0.2308,0.2028,0.2145,0.2764,0.306
